pulled_at,series_ticker,race,expiration_date,total_volume_usd,total_open_interest_usd,named_candidates,candidate_1,bid_1,ask_1,mid_1,vol_1_usd,oi_1_usd,candidate_2,bid_2,ask_2,mid_2,vol_2_usd,oi_2_usd,candidate_3,bid_3,ask_3,mid_3,vol_3_usd,oi_3_usd,candidate_4,bid_4,ask_4,mid_4,vol_4_usd,oi_4_usd,candidate_5,bid_5,ask_5,mid_5,vol_5_usd,oi_5_usd,candidate_6,bid_6,ask_6,mid_6,vol_6_usd,oi_6_usd,candidate_7,bid_7,ask_7,mid_7,vol_7_usd,oi_7_usd,candidate_8,bid_8,ask_8,mid_8,vol_8_usd,oi_8_usd,candidate_9,bid_9,ask_9,mid_9,vol_9_usd,oi_9_usd,candidate_10,bid_10,ask_10,mid_10,vol_10_usd,oi_10_usd,candidate_11,bid_11,ask_11,mid_11,vol_11_usd,oi_11_usd,candidate_12,bid_12,ask_12,mid_12,vol_12_usd,oi_12_usd,candidate_13,bid_13,ask_13,mid_13,vol_13_usd,oi_13_usd,candidate_14,bid_14,ask_14,mid_14,vol_14_usd,oi_14_usd,candidate_15,bid_15,ask_15,mid_15,vol_15_usd,oi_15_usd,candidate_16,bid_16,ask_16,mid_16,vol_16_usd,oi_16_usd,candidate_17,bid_17,ask_17,mid_17,vol_17_usd,oi_17_usd,candidate_18,bid_18,ask_18,mid_18,vol_18_usd,oi_18_usd
2026-09-07T16:48:05Z,HOUSEMI10,Michigan MI-10 House — General,2027-11-03T15:00:00Z,20588.12,8049.69,2,Christina Hines,0.640,0.650,0.645,10751.93,5244.35,Michael Bouchard Jr.,0.350,0.390,0.370,9836.19,2805.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXHOUSERACE,Michigan MI01 House — General,2027-11-03T15:00:00Z,18843.85,4356.54,2,Jack Bergman,0.911,0.935,0.923,10631.39,1858.65,Callie Barr,0.071,0.110,0.090,8212.46,2497.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXHOUSERACE,Michigan MI02 House — General,2027-11-03T15:00:00Z,9460.04,4230.0,2,John Moolenaar,0.949,0.980,0.965,6163.79,2797.0,Benjamin Ambrose,0.001,0.056,0.029,3296.25,1433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXHOUSERACE,Michigan MI09 House — General,2027-11-03T15:00:00Z,6154.42,1702.26,2,Lisa McClain,0.928,0.967,0.948,5103.3,1094.14,Ray Pooley,0.021,0.072,0.046,1051.12,608.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXHOUSERACE,Michigan MI05 House — General,2027-11-03T15:00:00Z,4584.27,2850.27,2,Tim Walberg,0.890,0.969,0.929,1863.0,802.0,Christian Vukasovich,0.039,0.068,0.053,2721.27,2048.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXHOUSERACE,Michigan MI11 House — General,2027-11-03T15:00:00Z,2347.82,981.82,2,Jeremy Moss,0.928,0.980,0.954,1167.0,130.0,Ethan Baker,0.034,0.070,0.052,1180.82,851.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXHOUSERACE,Michigan MI13 House — General,2027-11-03T15:00:00Z,1135.04,1077.04,2,Donavan McKinney,0.945,0.999,0.972,420.32,363.32,T.P. Nykoriak,0.001,0.042,0.021,714.72,713.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXHOUSERACE,Michigan MI06 House — General,2027-11-03T15:00:00Z,1088.0,1074.0,2,Debbie Dingell,0.938,0.999,0.969,979.0,965.0,Heather Smiley,0.001,0.060,0.030,109.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXHOUSERACE,Michigan MI12 House — General,2027-11-03T15:00:00Z,656.0,652.0,2,Rashida Tlaib,0.942,0.999,0.971,279.0,275.0,James Hooper,0.001,0.057,0.029,377.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXSENATEMID,Michigan Senate — Dem Primary,2026-11-03T15:00:00Z,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXSENATEMIR,Michigan Senate — Rep Primary,2026-08-05T14:21:45Z,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXGOVMINOMD,Michigan Governor — Dem Primary,2026-11-03T15:00:00Z,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07T16:48:05Z,KXGOVMINOMR,Michigan Governor — Rep Primary,2026-11-03T15:00:00Z,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
